/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/83443897.png

216	O	O	privileged ,	153,757,600,810
218	O	O	confidential	153,757,600,810
219	O	O	and	153,757,600,810
220	O	O	exempt	153,757,600,810
221	O	O	from	153,757,600,810
222	O	O	disclosure	153,757,600,810
223	O	O	under	153,757,600,810
224	O	O	applicable	153,757,600,810
225	O	O	law .	153,757,600,810
227	O	O	you	153,757,600,810
228	O	O	are	153,757,600,810
229	O	O	hereby	153,757,600,810
231	O	O	notified	153,757,600,810
232	O	O	that	153,757,600,810
233	O	O	any	153,757,600,810
234	O	O	dissemination ,	153,757,600,810
236	O	O	distribution	153,757,600,810
237	O	O	or	153,757,600,810
238	O	O	duplication	153,757,600,810
240	O	O	of	153,757,600,810
241	O	O	this	153,757,600,810
242	O	O	transmission	153,757,600,810
243	O	O	by	153,757,600,810
244	O	O	someone	153,757,600,810
245	O	O	other	153,757,600,810
246	O	O	than	153,757,600,810
247	O	O	the	153,757,600,810
248	O	O	intended	153,757,600,810
249	O	O	addressee	153,757,600,810
251	O	O	or	153,757,600,810
252	O	O	its	153,757,600,810
253	O	O	designated	153,757,600,810
254	O	O	agent	153,757,600,810
255	O	O	is	153,757,600,810
256	O	O	strictly	153,757,600,810
257	O	O	prohibited .	153,757,600,810
259	O	O	2101	143,923,554,938
261	O	O	l	143,923,554,938
262	O	O	street	143,923,554,938
263	O	O	nw	143,923,554,938
264	O	O	washington ,	143,923,554,938
266	O	O	dc	143,923,554,938
267	O	O	20037 -	143,923,554,938
270	O	O	1526	143,923,554,938
272	O	O	tel	143,923,554,938
273	O	O	202 -	143,923,554,938
275	O	O	785	143,923,554,938
277	O	O	9700	143,923,554,938
279	O	O	fax	143,923,554,938
281	O	O	202 -	143,923,554,938
283	O	O	887	143,923,554,938
285	O	O	0689 [SEP]	143,923,554,938
